target_url,branch,agency,bureau,base_domain_pulse,source_list_federal_domains,source_list_pulse,source_list_dap,source_list_omb_idea,source_list_eotw,source_list_usagov,source_list_gov_man,source_list_uscourts,source_list_oira,source_list_other,source_list_mil_1,source_list_mil_2,source_list_dod_public,source_list_dotmil,source_list_final_url_websites,source_list_house_117th,source_list_senate_117th,source_list_gpo_fdlp,source_list_cisa,source_list_dod_2025,source_list_dap_2,source_list_usagov_clicks,source_list_usagov_clicks_mil,source_list_search_gov,source_list_search_gov_mil,source_list_public_inventory,base_domain,top_level_domain,filtered
dis-api-staging.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
dis-dms-staging.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
dis-htmltopdf-staging.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
dis-identity-staging.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
dis-staging.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disapimanagement-staging.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disapimanagementdev-test.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disapimanagementdev-uat.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disapiservices-staging.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disapiservicesdev-test.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disapiservicesdev-uat.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disdev-htmltopdf-test.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disdev-htmltopdf-uat.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disdev-test.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disdev-uat.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,usaid.gov,gov,true
disdev2-api-test.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disdev2-api-uat.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disdev2-dms-test.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disdev2-dms-uat.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disdev2-identity-test.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disdev2-identity-uat.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
disws2-staging.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
gh-usersguide-dev.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,usaid.gov,gov,true
gh-usersguide-staging.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
identity-staging.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
sso.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,usaid.gov,gov,true
talentanalytics-staging.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
talentanalyticsdev-test.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
talentanalyticsdev-uat.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
teams-dev.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
teams-test.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
teams-uat.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
utrams-sso-staging.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
utrams-staging.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usaid.gov,gov,true
vdi.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,usaid.gov,gov,true
vpn.usaid.gov,Executive,Department of State,,usaid.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,usaid.gov,gov,true
ac.drtest.usajobs.gov,Executive,Office of Personnel Management,Human Resource Solutions (HRS),usajobs.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,usajobs.gov,gov,true
ac.test.usajobs.gov,Executive,Office of Personnel Management,Human Resource Solutions (HRS),usajobs.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,usajobs.gov,gov,true
ac.uat.usajobs.gov,Executive,Office of Personnel Management,Human Resource Solutions (HRS),usajobs.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,usajobs.gov,gov,true
agency.test.usajobs.gov,Executive,Office of Personnel Management,Human Resource Solutions (HRS),usajobs.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,usajobs.gov,gov,true
agency.uat.usajobs.gov,Executive,Office of Personnel Management,Human Resource Solutions (HRS),usajobs.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,usajobs.gov,gov,true
agencyportal.test.usajobs.gov,Executive,Office of Personnel Management,Human Resource Solutions (HRS),usajobs.gov,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,usajobs.gov,gov,true
agencyportal.uat.usajobs.gov,Executive,Office of Personnel Management,Human Resource Solutions (HRS),usajobs.gov,false,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,usajobs.gov,gov,true
