target_url,omb_idea_public,source_list_omb_idea
aou.nnlm.gov,TRUE,TRUE
apd440.gsfc.nasa.gov,TRUE,TRUE
apfs-cloud.dhs.gov,TRUE,TRUE
aphis.usda.gov,TRUE,TRUE
aphysics2.lanl.gov,TRUE,TRUE
api-alpha.sam.gov,FALSE,TRUE
api.abmc.gov,FALSE,TRUE
api.benefits.gov,FALSE,TRUE
api.bls.gov,TRUE,TRUE
api.bluebutton.cms.gov,TRUE,TRUE
api.data.gov,TRUE,TRUE
api.digitalmedia.hhs.gov,FALSE,TRUE
api.dol.gov,FALSE,TRUE
api.globe.gov,FALSE,TRUE
api.nasa.gov,TRUE,TRUE
api.nhtsa.gov,TRUE,TRUE
api.ojp.gov,FALSE,TRUE
api.open.fec.gov,TRUE,TRUE
api.rk.tsp.gov,TRUE,TRUE
api.sam.gov,FALSE,TRUE
api.seer.cancer.gov,TRUE,TRUE
api.urs.eosdis.nasa.gov,FALSE,TRUE
api2.foia.gov,FALSE,TRUE
apisstaging.niaaa.nih.gov,FALSE,TRUE
apistaging.globe.gov,FALSE,TRUE
apm.tva.gov,FALSE,TRUE
apod.nasa.gov,TRUE,TRUE
apology.pnl.gov,FALSE,TRUE
app-template.jgi.doe.gov,FALSE,TRUE
app.fac.gov,TRUE,TRUE
app.isqft.com,FALSE,TRUE
app.ntsb.gov,FALSE,TRUE
app.truelook.com,FALSE,TRUE
app1.innovation.cms.gov,TRUE,TRUE
appeals.sba.gov,TRUE,TRUE
appeears.earthdatacloud.nasa.gov,TRUE,TRUE
appel.nasa.gov,TRUE,TRUE
appian-dsc.fda.gov,FALSE,TRUE
appian-preprod-dsc.fda.gov,FALSE,TRUE
applicantportal.arts.gov,TRUE,TRUE
applications.cpfp.cancer.gov,TRUE,TRUE
appliedenergyscience.lbl.gov,TRUE,TRUE
appliedsciences.nasa.gov,TRUE,TRUE
apply.fbijobs.gov,TRUE,TRUE
apply.pmf.gov,TRUE,TRUE
appointment.sba.gov,TRUE,TRUE
appointment.treasury.gov,TRUE,TRUE
apprenticeship.gov,TRUE,TRUE
apps-afsc.fisheries.noaa.gov,TRUE,TRUE
apps-beta.nationalmap.gov,TRUE,TRUE
apps.conservation.gov,TRUE,TRUE
apps.dat.noaa.gov,FALSE,TRUE
apps.fca.gov,TRUE,TRUE
apps.fcc.gov,TRUE,TRUE
apps.fs.usda.gov,TRUE,TRUE
apps.fsa.usda.gov,FALSE,TRUE
apps.irs.gov,TRUE,TRUE
apps.lex.doe.gov,FALSE,TRUE
apps.loanprograms.energy.gov,TRUE,TRUE
apps.naep.ed.gov,TRUE,TRUE
apps.nasa.gov,TRUE,TRUE
apps.nationalmap.gov,TRUE,TRUE
apps.nea.gov,TRUE,TRUE
apps.neh.gov,TRUE,TRUE
apps.nlrb.gov,FALSE,TRUE
apps.nmfs.noaa.gov,TRUE,TRUE
apps.nsa.gov,TRUE,TRUE
apps.nssl.noaa.gov,TRUE,TRUE
apps.ocfo.gsa.gov,TRUE,TRUE
apps.orau.gov,FALSE,TRUE
apps.tucson.ars.ag.gov,FALSE,TRUE
apps.usfa.fema.gov,TRUE,TRUE
apps.usgs.gov,TRUE,TRUE
apps2.eere.energy.gov,TRUE,TRUE
appvol.ninds.nih.gov,TRUE,TRUE
aps.anl.gov,TRUE,TRUE
aps.portal.cms.gov,FALSE,TRUE
aptcenter.research.va.gov,TRUE,TRUE
aqs.epa.gov,TRUE,TRUE
aqua.nasa.gov,TRUE,TRUE
ar.marines.mil,TRUE,TRUE
ar.usembassy.gov,TRUE,TRUE
aram-pilot.pnnl.gov,FALSE,TRUE
arc.eeoc.gov,TRUE,TRUE
arc.fiscal.treasury.gov,TRUE,TRUE
arcgis.asdc.larc.nasa.gov,TRUE,TRUE
archive-origin.cdc.gov,TRUE,TRUE
archive.ada.gov,TRUE,TRUE
archive.ahrq.gov,TRUE,TRUE
archive.cdc.gov,TRUE,TRUE
archive.epa.gov,TRUE,TRUE
archive.fisheries.noaa.gov,TRUE,TRUE
archive.irsvideos.gov,TRUE,TRUE
archive.mbda.gov,TRUE,TRUE
archive.niams.nih.gov,TRUE,TRUE
archive.usgs.gov,FALSE,TRUE
archivedtd.ncbi.nlm.nih.gov,TRUE,TRUE
archives.gov,TRUE,TRUE
archives.hud.gov,TRUE,TRUE
archives.huduser.gov,TRUE,TRUE
archives.nida.nih.gov,TRUE,TRUE
archives.nih.gov,TRUE,TRUE
arcp.army.mil,TRUE,TRUE
arcr.niaaa.nih.gov,TRUE,TRUE
arcsos.arc.nasa.gov,TRUE,TRUE
arctic-colors.gsfc.nasa.gov,TRUE,TRUE
arctic.gov,TRUE,TRUE
arctic.noaa.gov,TRUE,TRUE
arcvpn.nasa.gov,FALSE,TRUE
arcyber.army.mil,TRUE,TRUE
ardf.wr.usgs.gov,TRUE,TRUE
area051.wawg.cap.gov,TRUE,TRUE
arecibo.jobcorps.gov,TRUE,TRUE
ares.jsc.nasa.gov,TRUE,TRUE
argo.jpl.nasa.gov,TRUE,TRUE
aria-share.jpl.nasa.gov,TRUE,TRUE
aria.jpl.nasa.gov,TRUE,TRUE
arinvestments.cdc.gov,TRUE,TRUE
arinvestmentsdev.cdc.gov,FALSE,TRUE
arisapp.ars.usda.gov,FALSE,TRUE
arkansas.nationalguard.mil,TRUE,TRUE
arkinlab.bio,TRUE,TRUE
arl.noaa.gov,TRUE,TRUE
arlingtonflyin.wawg.cap.gov,TRUE,TRUE
arm.fas.gsa.gov,TRUE,TRUE
arm.gov,TRUE,TRUE
armedforcessports.defense.gov,TRUE,TRUE
armi.usgs.gov,TRUE,TRUE
armweb0-cms.ornl.gov,TRUE,TRUE
army.nationalguard.mil,TRUE,TRUE
armycivilianservice.usajobs.gov,TRUE,TRUE
armyupress.army.mil,TRUE,TRUE
arnold.af.mil,TRUE,TRUE
arnorth.army.mil,TRUE,TRUE
arpa-e-epic.energy.gov,TRUE,TRUE
arpa-e-foa.energy.gov,TRUE,TRUE
arpa-e.energy.gov,TRUE,TRUE
arpa-h-careers.usajobs.gov,TRUE,TRUE
arpa-h.gov,TRUE,TRUE
arpc.afrc.af.mil,TRUE,TRUE
arpsp.cdc.gov,TRUE,TRUE
arpsp.glb.cdc.gov,FALSE,TRUE
arrows.emsl.pnnl.gov,TRUE,TRUE
arrs.ahrq.gov,FALSE,TRUE
arrtmc.er.usgs.gov,TRUE,TRUE
ars-grin.gov,TRUE,TRUE
ars.usda.gov,TRUE,TRUE
arscareers.usajobs.gov,TRUE,TRUE
arsouth.army.mil,TRUE,TRUE
art.csr.nih.gov,TRUE,TRUE
art.gsa.gov,TRUE,TRUE
art.state.gov,TRUE,TRUE
artcontest.larc.nasa.gov,TRUE,TRUE
artcrimes.fbi.gov,TRUE,TRUE
arthurhou.pps.eosdis.nasa.gov,TRUE,TRUE
artifacts.nasa.gov,TRUE,TRUE
artreporting.cdc.gov,TRUE,TRUE
arts.gov,TRUE,TRUE
artsci.inl.gov,TRUE,TRUE
arwg.cap.gov,TRUE,TRUE
asa1-evpneast.usda.gov,FALSE,TRUE
asa1-evpnwest.usda.gov,FALSE,TRUE
asa2-evpneast.usda.gov,FALSE,TRUE
asa2-evpnwest.usda.gov,FALSE,TRUE
asa24.nci.nih.gov,FALSE,TRUE
asa3-evpneast.usda.gov,FALSE,TRUE
asa3-evpnwest.usda.gov,FALSE,TRUE
asafm.army.mil,TRUE,TRUE
asap.gsa.gov,TRUE,TRUE
asapdata.arc.nasa.gov,TRUE,TRUE
asb.army.mil,TRUE,TRUE
ascend-dm.ctss.nih.gov,TRUE,TRUE
ascent.sba.gov,TRUE,TRUE
aschq.army.mil,TRUE,TRUE
ascr-discovery.org,TRUE,TRUE
asd.gsfc.nasa.gov,TRUE,TRUE
asdc.larc.nasa.gov,TRUE,TRUE
asean.usmission.gov,TRUE,TRUE
asense.lbl.gov,TRUE,TRUE
asett.cms.gov,TRUE,TRUE
ask.census.gov,TRUE,TRUE
ask.fdic.gov,TRUE,TRUE
ask.fmcsa.dot.gov,TRUE,TRUE
ask.gsa.gov,TRUE,TRUE
ask.va.gov,TRUE,TRUE
asp-archive.arc.nasa.gov,TRUE,TRUE
aspdotnetstorefront.webshops.fas.gsa.gov,FALSE,TRUE
aspdotnetstorefront.webshopt.fas.gsa.gov,FALSE,TRUE
aspe.hhs.gov,TRUE,TRUE
aspprox1.epa.gov,TRUE,TRUE
aspr.hhs.gov,TRUE,TRUE
asprportal.hhs.gov,TRUE,TRUE
asprprofiles.hhs.gov,TRUE,TRUE
asprready.hhs.gov,TRUE,TRUE
asprswift.hhs.gov,TRUE,TRUE
asprtracie.hhs.gov,TRUE,TRUE
asprwg.hhs.gov,TRUE,TRUE
asprwgpublic.hhs.gov,TRUE,TRUE
aspspprox.lbd.epa.gov,FALSE,TRUE
asrs.arc.nasa.gov,TRUE,TRUE
assets.cms.gov,TRUE,TRUE
assets.healthcare.gov,TRUE,TRUE
assignment.uspto.gov,TRUE,TRUE
assurancenet.fsis.usda.gov,FALSE,TRUE
astereds.cr.usgs.gov,TRUE,TRUE
asterweb.jpl.nasa.gov,TRUE,TRUE
asthmabirthcohorts.niaid.nih.gov,TRUE,TRUE
astribe.nsopw.gov,TRUE,TRUE
astro.fnal.gov,TRUE,TRUE
astrobiology.gsfc.nasa.gov,TRUE,TRUE
astrobiology.nasa.gov,TRUE,TRUE
astrocloud.wr.usgs.gov,TRUE,TRUE
astronautappearances.nasa.gov,TRUE,TRUE
astrowebmaps.wr.usgs.gov,TRUE,TRUE
at.dod.mil,TRUE,TRUE
at.usembassy.gov,TRUE,TRUE
atbcstudy.cancer.gov,TRUE,TRUE
atcsim.nasa.gov,TRUE,TRUE
atct.anl.gov,TRUE,TRUE
atcviztool.nasa.gov,TRUE,TRUE
atec.usajobs.gov,TRUE,TRUE
atf-eregs.18f.gov,FALSE,TRUE
atf-eregs.app.cloud.gov,FALSE,TRUE
atf.gov,TRUE,TRUE
atf.usajobs.gov,TRUE,TRUE
atfonline.gov,TRUE,TRUE
atlantic.navfac.navy.mil,TRUE,TRUE
atlanticarea.uscg.mil,TRUE,TRUE
atlas-hllhc.docdb.bnl.gov,FALSE,TRUE
atlas-ug.docdb.bnl.gov,TRUE,TRUE
atlas.doe.gov,FALSE,TRUE
atlashep.anl.gov,TRUE,TRUE
atlaswiki.lbl.gov,TRUE,TRUE
atlhmscatchshares.fisheries.noaa.gov,TRUE,TRUE
atm.wff.nasa.gov,FALSE,TRUE
atmcorr.gsfc.nasa.gov,TRUE,TRUE
atmos.jpl.nasa.gov,TRUE,TRUE
atmosphere-imager.gsfc.nasa.gov,TRUE,TRUE
atms.fleta.gov,TRUE,TRUE
atrain.gesdisc.eosdis.nasa.gov,FALSE,TRUE
atrain.nasa.gov,TRUE,TRUE
atrain.sci.gsfc.nasa.gov,FALSE,TRUE
ats.doe.gov,FALSE,TRUE
atsdr.cdc.gov,TRUE,TRUE
attains.epa.gov,TRUE,TRUE
attainsprod.epa.gov,FALSE,TRUE
attainsweb.epa.gov,FALSE,TRUE
atterbury.jobcorps.gov,TRUE,TRUE
attic.gsfc.nasa.gov,TRUE,TRUE
au-piv-registration.doe.gov,FALSE,TRUE
au.usembassy.gov,TRUE,TRUE
auctiondata.fcc.gov,TRUE,TRUE
auctionresults.fcc.gov,TRUE,TRUE
auctions.fcc.gov,TRUE,TRUE
auctionsignon.fcc.gov,TRUE,TRUE
audit.lbl.gov,TRUE,TRUE
auditing.usajobs.gov,TRUE,TRUE
augustus.iqnavigator.com,FALSE,TRUE
aura.gesdisc.eosdis.nasa.gov,FALSE,TRUE
aura.gsfc.nasa.gov,TRUE,TRUE
auth.cdc.gov,FALSE,TRUE
auth.extranet.niddk.nih.gov,FALSE,TRUE
auth.launchpad-sbx.nasa.gov,FALSE,TRUE
auth.launchpad.nasa.gov,FALSE,TRUE
auth.ncats.nih.gov,FALSE,TRUE
auth.ncdc.noaa.gov,FALSE,TRUE
auth.nih.gov,FALSE,TRUE
auth.orr.noaa.gov,FALSE,TRUE
auth.sdcc.bnl.gov,FALSE,TRUE
auth.tva.com,FALSE,TRUE
auth.tva.gov,FALSE,TRUE
auth.uspto.gov,FALSE,TRUE
authdev.nih.gov,FALSE,TRUE
authorarranger.nci.nih.gov,TRUE,TRUE
authproxy.nih.gov,FALSE,TRUE
authproxydev.nih.gov,FALSE,TRUE
authstaging.phmsa.dot.gov,TRUE,TRUE
authtest.ha.nih.gov,FALSE,TRUE
authtest.nih.gov,FALSE,TRUE
autoauctions.gsa.gov,TRUE,TRUE
autochoice.fas.gsa.gov,TRUE,TRUE
automation.tva.gov,FALSE,TRUE
autonomy.sandia.gov,TRUE,TRUE
autovendor.fas.gsa.gov,TRUE,TRUE
ava.jpl.nasa.gov,TRUE,TRUE
avdc.gsfc.nasa.gov,TRUE,TRUE
avdc1.gsfc.nasa.gov,FALSE,TRUE
avia.abcc.ncifcrf.gov,TRUE,TRUE
aviano.af.mil,TRUE,TRUE
aviano.tricare.mil,TRUE,TRUE
aviation.marines.mil,TRUE,TRUE
aviationsystems.arc.nasa.gov,TRUE,TRUE
aviationweather-bldr.ncep.noaa.gov,TRUE,TRUE
aviationweather-cprk.ncep.noaa.gov,TRUE,TRUE
aviationweather.gov,TRUE,TRUE
aviris.jpl.nasa.gov,TRUE,TRUE
avirisng.jpl.nasa.gov,TRUE,TRUE
avmc.army.mil,TRUE,TRUE
avo-volcview.wr.usgs.gov,TRUE,TRUE
avo-vsc-ash.wr.usgs.gov,TRUE,TRUE
avreap.research.va.gov,TRUE,TRUE
avt.inl.gov,TRUE,TRUE
avtest.nhtsa.dot.gov,TRUE,TRUE
aw.nrel.gov,FALSE,TRUE
awards.oar.noaa.gov,FALSE,TRUE
awg.army.mil,TRUE,TRUE
aws-bod1801.ornl.gov,FALSE,TRUE
aws.nmb.gov,FALSE,TRUE
awsedap.epa.gov,FALSE,TRUE
awseg.sec.gov,FALSE,TRUE
awsgeopub.epa.gov,FALSE,TRUE
awsgispub.epa.gov,FALSE,TRUE
awslogin-qa.awsprod.nlm.nih.gov,FALSE,TRUE
awt.cbp.gov,TRUE,TRUE
ayudalocal.cuidadodesalud.gov,TRUE,TRUE
az.blm.gov,TRUE,TRUE
az.usembassy.gov,TRUE,TRUE
azure.acf.hhs.gov,FALSE,TRUE
azwg.cap.gov,TRUE,TRUE
ba.usembassy.gov,TRUE,TRUE
bach.doe.gov,FALSE,TRUE
backupcare.ors.nih.gov,FALSE,TRUE
badgesignup.grc.nasa.gov,FALSE,TRUE
balancer1.nhtsa.dot.gov,FALSE,TRUE
baldrigeresources.nist.gov,FALSE,TRUE
bamberg.jobcorps.gov,TRUE,TRUE
bamc.tricare.mil,TRUE,TRUE
bamc.usajobs.gov,TRUE,TRUE
band.eur.army.mil,TRUE,TRUE
bangkok.ilea.state.gov,TRUE,TRUE
banknet.gov,TRUE,TRUE
banks-d.data.fdic.gov,FALSE,TRUE
banks.data.fdic.gov,TRUE,TRUE
bapts.lbl.gov,TRUE,TRUE
barksdale.af.mil,TRUE,TRUE
barksdale.tricare.mil,TRUE,TRUE
barquist.tricare.mil,TRUE,TRUE
barracks.marines.mil,TRUE,TRUE
basc.pnnl.gov,TRUE,TRUE
basemap.nationalmap.gov,TRUE,TRUE
basicresearch.defense.gov,TRUE,TRUE
basictraining.af.mil,TRUE,TRUE
bassett-wainwright.tricare.mil,TRUE,TRUE
batterygroup.lbl.gov,TRUE,TRUE
baycam.lbl.gov,TRUE,TRUE
bayne-jones.tricare.mil,TRUE,TRUE
bb.usembassy.gov,TRUE,TRUE
bc2m2.pnnl.gov,TRUE,TRUE
bccp.lbl.gov,TRUE,TRUE
bcda.cms.gov,TRUE,TRUE
bcgcfm5.ncifcrf.gov,FALSE,TRUE
bcl.nrel.gov,TRUE,TRUE
bcrisktool.cancer.gov,TRUE,TRUE
bcsb.als.lbl.gov,TRUE,TRUE
bd.usembassy.gov,TRUE,TRUE
bdc.fcc.gov,TRUE,TRUE
bdc.lbl.gov,TRUE,TRUE
bds.explorer.ces.census.gov,TRUE,TRUE
be.usembassy.gov,TRUE,TRUE
bea.gov,TRUE,TRUE
beacon.epa.gov,TRUE,TRUE
beaconregistration.noaa.gov,FALSE,TRUE
beale.af.mil,TRUE,TRUE
beale.tricare.mil,TRUE,TRUE
beaufort.marines.mil,TRUE,TRUE
beaufort.tricare.mil,TRUE,TRUE
bec.ic3.gov,TRUE,TRUE
bedes.lbl.gov,TRUE,TRUE
behavior.lbl.gov,TRUE,TRUE
behavioranalytics.lbl.gov,TRUE,TRUE
bellingham.cap.gov,TRUE,TRUE
belvoirhospital.tricare.mil,TRUE,TRUE
benefits-tool-beta.usa.gov,FALSE,TRUE
benefits-tool.usa.gov,FALSE,TRUE
benefits.gov,TRUE,TRUE
benefits.ornl.gov,TRUE,TRUE
benefits.va.gov,TRUE,TRUE
benefits.vba.va.gov,TRUE,TRUE
benjaminlhooks.jobcorps.gov,TRUE,TRUE
beoc.ccs.esmo.nasa.gov,FALSE,TRUE
bep.gov,TRUE,TRUE
beready.af.mil,TRUE,TRUE
berkeleylabexperts.lbl.gov,TRUE,TRUE
bestar.lbl.gov,TRUE,TRUE
bestpracticesclearinghouse.ed.gov,TRUE,TRUE
beta-api.urs.eosdis.nasa.gov,FALSE,TRUE
beta-ut.clinicaltrials.gov,FALSE,TRUE
beta.access-board.gov,FALSE,TRUE
beta.cfpb.gov,FALSE,TRUE
beta.clinicaltrials.gov,TRUE,TRUE
beta.fpds.gov,FALSE,TRUE
beta.ngs.noaa.gov,FALSE,TRUE
beta.onrr.gov,FALSE,TRUE
beta.sciencebase.gov,FALSE,TRUE
beta.tidesandcurrents.noaa.gov,TRUE,TRUE
beta.trade.gov,TRUE,TRUE
beta.tsa.gov,FALSE,TRUE
beta.urs.eosdis.nasa.gov,FALSE,TRUE
beta.weather.gov,TRUE,TRUE
betobaccofree.hhs.gov,TRUE,TRUE
betterbuildingssolutioncenter.energy.gov,TRUE,TRUE
bf.usembassy.gov,TRUE,TRUE
bfm.fcc.gov,TRUE,TRUE
bg-crawford.tricare.mil,TRUE,TRUE
bg.usembassy.gov,TRUE,TRUE
bgas.samhsa.gov,FALSE,TRUE
bgexplorer.pnnl.gov,FALSE,TRUE
bgj398.ctss.nih.gov,TRUE,TRUE
bh.usembassy.gov,TRUE,TRUE
bhs.econ.census.gov,TRUE,TRUE
bhw.hrsa.gov,TRUE,TRUE
bi.usembassy.gov,TRUE,TRUE
bia.gov,TRUE,TRUE
biamaps.doi.gov,FALSE,TRUE
bic.marines.mil,TRUE,TRUE
bica.nhgri.nih.gov,FALSE,TRUE
bicoid.lbl.gov,TRUE,TRUE
bids.cttso.gov,TRUE,TRUE
bids.state.gov,FALSE,TRUE
bie.edu,TRUE,TRUE
big.nhlbi.nih.gov,TRUE,TRUE
bigsouthfork.atdd.noaa.gov,TRUE,TRUE
bil.usajobs.gov,TRUE,TRUE
biobeat.nigms.nih.gov,TRUE,TRUE
biodbnet.abcc.ncifcrf.gov,TRUE,TRUE
bioenergy.inl.gov,TRUE,TRUE
bioepic.lbl.gov,TRUE,TRUE
bioethics.nih.gov,TRUE,TRUE
bioethicsapps.cc.nih.gov,FALSE,TRUE
bioinfo.abcc.ncifcrf.gov,TRUE,TRUE
bioinformatics.anl.gov,TRUE,TRUE
bioinformatics.ccr.cancer.gov,TRUE,TRUE
bioinformatics.niaid.nih.gov,TRUE,TRUE
bioinformatics.sandia.gov,FALSE,TRUE
biolincc.nhlbi.nih.gov,TRUE,TRUE
biomassboard.gov,TRUE,TRUE
biomedicalresearchworkforce.nih.gov,TRUE,TRUE
biometry.nci.nih.gov,FALSE,TRUE
bionlp-lhc.nlm.nih.gov,TRUE,TRUE
bionlp.nlm.nih.gov,TRUE,TRUE
biopreferred.gov,FALSE,TRUE
biosciences.lbl.gov,TRUE,TRUE
biospecimens.cancer.gov,TRUE,TRUE
bis.data.commerce.gov,TRUE,TRUE
bis.doc.gov,TRUE,TRUE
bisulfite.nichd.nih.gov,TRUE,TRUE
bitbucket.grantsolutions.gov,FALSE,TRUE
bitool.ed.gov,TRUE,TRUE
bj.usembassy.gov,TRUE,TRUE
bja.ojp.gov,TRUE,TRUE
bjapmt.ojp.gov,FALSE,TRUE
bjatta.bja.ojp.gov,TRUE,TRUE
bjs.ojp.gov,TRUE,TRUE
bl1231.als.lbl.gov,TRUE,TRUE
bl831.als.lbl.gov,TRUE,TRUE
blackfeet.nsopw.gov,TRUE,TRUE
blackmarble.gsfc.nasa.gov,TRUE,TRUE
blackwell.jobcorps.gov,TRUE,TRUE
blanchfield.tricare.mil,TRUE,TRUE
blast.lbl.gov,TRUE,TRUE
blast.ncbi.nlm.nih.gov,TRUE,TRUE
blend.mdl.nws.noaa.gov,TRUE,TRUE
bli5.lbl.gov,TRUE,TRUE
blm.gov,TRUE,TRUE
blm.sciencebase.gov,TRUE,TRUE
blm.usajobs.gov,TRUE,TRUE
blmsolar.anl.gov,TRUE,TRUE
blmwyomingvisual.anl.gov,TRUE,TRUE
blocked.aps.anl.gov,FALSE,TRUE
blog-nrrd.doi.gov,TRUE,TRUE
blog.dol.gov,TRUE,TRUE
blog.ed.gov,TRUE,TRUE
blog.marinedebris.noaa.gov,TRUE,TRUE
blog.ninds.nih.gov,TRUE,TRUE
blog.response.restoration.noaa.gov,TRUE,TRUE
blog.ssa.gov,TRUE,TRUE
blog.trade.gov,TRUE,TRUE
blog.usa.gov,TRUE,TRUE
blog.usaid.gov,FALSE,TRUE
blogs.anl.gov,FALSE,TRUE
blogs.cdc.gov,TRUE,TRUE
blogs.nasa.gov,TRUE,TRUE
bloodcell.transplant.hrsa.gov,TRUE,TRUE
bloodstemcell.hrsa.gov,TRUE,TRUE
bls.gov,TRUE,TRUE
blsa.nih.gov,TRUE,TRUE
blscompdata.bls.gov,FALSE,TRUE
blscompdataorigin1.bls.gov,FALSE,TRUE
blscompdatat.bls.gov,FALSE,TRUE
blsconfidentialitytraining.bls.gov,FALSE,TRUE
blsconfidentialitytrainingorigin1.bls.gov,FALSE,TRUE
blsconfidentialitytrainingt.bls.gov,FALSE,TRUE
blsmon1.bls.gov,FALSE,TRUE
bluebutton.cms.gov,TRUE,TRUE
blueice.gsfc.nasa.gov,TRUE,TRUE
blueridge.jobcorps.gov,TRUE,TRUE
bm.usconsulate.gov,TRUE,TRUE
bmdsonline.epa.gov,TRUE,TRUE
bmr.lbl.gov,TRUE,TRUE
bmtflightphotos.af.mil,TRUE,TRUE
bn.usembassy.gov,TRUE,TRUE
bnl.gov,TRUE,TRUE
bnlbox.sdcc.bnl.gov,FALSE,TRUE
bo.usembassy.gov,TRUE,TRUE
bocachica.arc.nasa.gov,TRUE,TRUE
bocc.pnnl.gov,TRUE,TRUE
boem.gov,TRUE,TRUE
boiefiling.fincen.gov,TRUE,TRUE
boisforte.nsopw.gov,TRUE,TRUE
bomgar.bop.gov,FALSE,TRUE
bomgar.cfpb.gov,FALSE,TRUE
bomgar.pppl.gov,TRUE,TRUE
bonemarrowfailure.ctss.nih.gov,TRUE,TRUE
bonnie-qdm.healthit.gov,FALSE,TRUE
bonnie.healthit.gov,TRUE,TRUE
bop.gov,TRUE,TRUE
bose.jpl.nasa.gov,TRUE,TRUE
bosque.gov,TRUE,TRUE
boss2013.lbl.gov,TRUE,TRUE
boss2014.lbl.gov,TRUE,TRUE
bosshog.lbl.gov,TRUE,TRUE
bot.hiv.gov,TRUE,TRUE
botdb.abcc.ncifcrf.gov,TRUE,TRUE
boudicca.nist.gov,TRUE,TRUE
boulder.doc.gov,TRUE,TRUE
boulder.noaa.gov,TRUE,TRUE
box.com,FALSE,TRUE
boxelder.jobcorps.gov,TRUE,TRUE
bpa.gov,TRUE,TRUE
bpd.lbl.gov,TRUE,TRUE
bphc.hrsa.gov,TRUE,TRUE
bplat.pnnl.gov,TRUE,TRUE
bpm-dev2.csp.noaa.gov,FALSE,TRUE
bpm-east.csp.noaa.gov,FALSE,TRUE
bpm-west.csp.noaa.gov,FALSE,TRUE
bptwai.fms.treas.gov,FALSE,TRUE
bqs.usgs.gov,TRUE,TRUE
br.usembassy.gov,TRUE,TRUE
brachypodium.pw.usda.gov,FALSE,TRUE
bracpmo.navy.mil,TRUE,TRUE
brads.nichd.nih.gov,FALSE,TRUE
braindevelopment.ctss.nih.gov,FALSE,TRUE
braininitiative.nih.gov,TRUE,TRUE
brand.18f.gov,TRUE,TRUE
brb.nci.nih.gov,TRUE,TRUE
brd.nci.nih.gov,TRUE,TRUE
bremerton.tricare.mil,TRUE,TRUE
brevo.com,FALSE,TRUE
briandallgood.tricare.mil,TRUE,TRUE
brics.cit.nih.gov,TRUE,TRUE
brics.nei.nih.gov,FALSE,TRUE
bricsguid.nia.nih.gov,FALSE,TRUE
bricsguid.ninds.nih.gov,FALSE,TRUE
bridge.flhd.fhwa.dot.gov,TRUE,TRUE
bridgmodel.nci.nih.gov,TRUE,TRUE
broadband477map.fcc.gov,TRUE,TRUE
broadbandmap.gov,TRUE,TRUE
broadbandsearch.cert.sc.egov.usda.gov,FALSE,TRUE
broadbandsearch.sc.egov.usda.gov,FALSE,TRUE
broadbandusa.ntia.gov,TRUE,TRUE
broadcast.census.gov,FALSE,TRUE
brooklyn.jobcorps.gov,TRUE,TRUE
browserras.jpl.nasa.gov,FALSE,TRUE
brrc.research.va.gov,TRUE,TRUE
brunswick.jobcorps.gov,TRUE,TRUE
bs.usembassy.gov,TRUE,TRUE
bsa.fincen.gov,FALSE,TRUE
bsa.ornl.gov,TRUE,TRUE
bsaefiling.fincen.treas.gov,TRUE,TRUE
bsaefiling1.fincen.treas.gov,FALSE,TRUE
bsc.irp.nia.nih.gov,FALSE,TRUE
bsc.nidcd.nih.gov,FALSE,TRUE
bscdev.nidcd.nih.gov,FALSE,TRUE
bse.pnl.gov,FALSE,TRUE
bsee.gov,TRUE,TRUE
bsesc.energy.gov,TRUE,TRUE
bsisb.lbl.gov,TRUE,TRUE
bsm.nrel.gov,TRUE,TRUE
bsve.dhs.gov,TRUE,TRUE
btcomp.dol.gov,TRUE,TRUE
btris.nih.gov,TRUE,TRUE
bts.dot.gov,TRUE,TRUE
bts.gov,TRUE,TRUE
buckley.spaceforce.mil,TRUE,TRUE
buckley.tricare.mil,TRUE,TRUE
bucvpn.occ.gov,FALSE,TRUE
budapest.ilea.state.gov,TRUE,TRUE
budgetlob.max.gov,TRUE,TRUE
builder.mytva.com,TRUE,TRUE
buildingdata.energy.gov,TRUE,TRUE
buildingenergyscore.energy.gov,TRUE,TRUE
buildingretuning.pnnl.gov,TRUE,TRUE
buildings.lbl.gov,TRUE,TRUE
buildingsystems.pnnl.gov,FALSE,TRUE
bulk.ginniemae.gov,FALSE,TRUE
bulkdata.uspto.gov,TRUE,TRUE
bulkorder.ftc.gov,TRUE,TRUE
buoybay.noaa.gov,TRUE,TRUE
burialatsea.epa.gov,TRUE,TRUE
burnseverity.cr.usgs.gov,TRUE,TRUE
bush41library.archives.gov,TRUE,TRUE
business.defense.gov,TRUE,TRUE
business.lanl.gov,TRUE,TRUE
businessdefense.gov,TRUE,TRUE
busoperations.inl.gov,TRUE,TRUE
buy.gsa.gov,TRUE,TRUE
bva.va.gov,TRUE,TRUE
bvpn001g.firstnet.gov,FALSE,TRUE
bw.usembassy.gov,TRUE,TRUE
bwhcphysics.lbl.gov,TRUE,TRUE
bwps.ctss.nih.gov,TRUE,TRUE
bwt.cbp.gov,TRUE,TRUE
by.usembassy.gov,TRUE,TRUE
bz.usembassy.gov,TRUE,TRUE
c-rads.od.nih.gov,TRUE,TRUE
c-ras.cdscc.nasa.gov,FALSE,TRUE
c2f.usff.navy.mil,TRUE,TRUE
c2h.fcc.gov,TRUE,TRUE
