target_url,branch,agency,bureau,base_domain_pulse,source_list_federal_domains,source_list_pulse,source_list_dap,source_list_omb_idea,source_list_eotw,source_list_usagov,source_list_gov_man,source_list_uscourts,source_list_oira,source_list_mil_1,source_list_mil_2,omb_idea_public
dln.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
dml.msfc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
dmserver.edn.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
dmserver.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
dmv.cso.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
docserver.gesdisc.eosdis.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,false
doingbusiness.msfc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
doiserver.eosdis.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
doms.jpl.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
download.jpl.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
downloaduav.jpl.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
dptomcat01.nccs.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
dptomcat02.nccs.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
dpw.larc.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,false
dragon.larc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
drl-fs-1.sci.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
ds.nccs.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
dscovr.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
dse.jpl.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,false
dst.jpl.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
dundee.larc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
dus.jpl.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
eap.jpl.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eap.msfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
earth-highlights.jpl.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
earth.gsfc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
earth.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
earthdata.nasa.gov,,,,nasa.gov,false,true,true,true,true,false,false,false,false,false,false,true
earthday.jpl.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
earthhighlights.jpl.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
earthobservatory.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,true,false,false,false,false,true
earthscience.arc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
earthsciences.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
ecc.earthdata.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
ecc.sit.earthdata.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,false
ecc.uat.earthdata.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
ecco.jpl.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
echo.jpl.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
eclipse.gsfc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
eclipse2017.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eclipse2017.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
eclipses.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
ecocast.arc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
ecofr.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,false
ecolloq.gsfc.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,true
ecosar.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
ecostress.jpl.nasa.gov,,,,nasa.gov,false,true,false,true,true,false,false,false,false,false,false,true
ecsinfo.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
edas.nccs.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
edgate13.eno.ecs.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,false
edgate32.eno.ecs.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,false
edhs1.edn.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
edhs1.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,true,false,false,false,false,false,false,
edrn-labcas.jpl.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
edrn.jpl.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
eds.larc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
education.jpl.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
education.larc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
education.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eed.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eeo.gsfc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
ehb8.gsfc.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,true
ehpd.gsfc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
einstein.jpl.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eirb.jsc.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,true
elbrus.jpl.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
electrochem.jpl.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
elibrary.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
els2015.arc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
els2016.arc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
els2017.arc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
els2018.arc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
els2019.arc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
elvperf.ksc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
elvprogram.ksc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
elvprogram.ndc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
emac.gsfc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
emergency.jpl.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,true
emissivity.jpl.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,true
employeeorientation.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
ems.eos.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
encompass.gsfc.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,true
engineering.arc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
engineering.larc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
enose.jpl.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
ens.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
ens.test.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
enso.larc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
environment.arc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
environment.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
environmental.ksc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
environmental.larc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
environmentaltest.gsfc.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,true
eo.arc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eob.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eoc.ksc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eodm.hq.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eods.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eoeb.hq.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eoimages.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eoimages2.gsfc.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,false
eol.jsc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
eon.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eonet.sci.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eos.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eospso.gsfc.nasa.gov,,,,nasa.gov,false,true,true,false,true,false,false,false,false,false,false,
eospso.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
eosweb.larc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
ep.jpl.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
epact2.gsfc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
epic.gsfc.nasa.gov,,,,nasa.gov,false,true,true,true,true,false,false,false,false,false,false,true
eptsfiler.nssc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
er.jsc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
esb.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,false
esb.test.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
esc.gsfc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
esd-devt.nssc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
esd.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
esd.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
esdis.eosdis.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
esdisfmp01.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
esdpubs.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
esdwebdev.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
esgf.nccs.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
esmc-server.jpl.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
esp.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
espd.gsfc.nasa.gov,,,,nasa.gov,false,true,false,true,true,false,false,false,false,false,false,false
espo.nasa.gov,,,,nasa.gov,false,true,true,true,true,false,false,false,false,false,false,true
espoarchive.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
esrs.jsc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
essp.larc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
essp.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
esteem.larc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
esto.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
esto.nasa.gov,,,,nasa.gov,false,true,true,true,true,false,false,false,false,false,false,true
esto.ndc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eswms.ndc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
etacarinae.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
etads-atlassian.grc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
etads.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
etd.gsfc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
etdr-sg1-ext.ndc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
etdr-sg1.ndc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
etdr-sg2-ext.ndc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
etdr-sg2.ndc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
etdr-sg3-ext.ndc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
etdr-sg3.ndc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
etdr-sg4-ext.ndc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
etdr-sg4.ndc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
etdr-sg5-ext.ndc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
etdr-sg5.ndc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
etdr-sp1-ext.ndc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
etdr-sp1.ndc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
ethics.jpl.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
euclid.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
euclid.jpl.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eud.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
euler.jpl.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
europa.jpl.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
europa.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
europalander.larc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
euve.gsfc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
eve.larc.nasa.gov,,,,nasa.gov,false,true,true,true,false,false,false,false,false,false,false,true
events.grc.nasa.gov,,,,nasa.gov,false,true,false,false,false,false,false,false,false,false,false,
events.jsc.nasa.gov,,,,nasa.gov,false,true,false,true,false,false,false,false,false,false,false,true
