,source_list_gpo_fdlp
"      <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-check js-clipboard-check-icon color-fg-success d-none m-2"">",TRUE
"    <path d=""M13.78 4.22a.75.75 0 0 1 0 1.06l-7.25 7.25a.75.75 0 0 1-1.06 0L2.22 9.28a.751.751 0 0 1 .018-1.042.751.751 0 0 1 1.042-.018L6 10.94l6.72-6.72a.75.75 0 0 1 1.06 0Z""></path>",TRUE
</svg>,TRUE
    </clipboard-copy>,TRUE
  </div>,TRUE
</template>,TRUE
"<template id=""snippet-clipboard-copy-button-unpositioned"">",TRUE
"  <div class=""zeroclipboard-container"">",TRUE
"    <clipboard-copy aria-label=""Copy"" class=""ClipboardButton btn btn-invisible js-clipboard-copy m-2 p-0 d-flex flex-justify-center flex-items-center"" data-copy-feedback=""Copied!"" data-tooltip-direction=""w"">",TRUE
"      <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-copy js-clipboard-copy-icon"">",TRUE
"    <path d=""M0 6.75C0 5.784.784 5 1.75 5h1.5a.75.75 0 0 1 0 1.5h-1.5a.25.25 0 0 0-.25.25v7.5c0 .138.112.25.25.25h7.5a.25.25 0 0 0 .25-.25v-1.5a.75.75 0 0 1 1.5 0v1.5A1.75 1.75 0 0 1 9.25 16h-7.5A1.75 1.75 0 0 1 0 14.25Z""></path><path d=""M5 1.75C5 .784 5.784 0 6.75 0h7.5C15.216 0 16 .784 16 1.75v7.5A1.75 1.75 0 0 1 14.25 11h-7.5A1.75 1.75 0 0 1 5 9.25Zm1.75-.25a.25.25 0 0 0-.25.25v7.5c0 .138.112.25.25.25h7.5a.25.25 0 0 0 .25-.25v-7.5a.25.25 0 0 0-.25-.25Z""></path>",TRUE
</svg>,TRUE
"      <svg aria-hidden=""true"" height=""16"" viewBox=""0 0 16 16"" version=""1.1"" width=""16"" data-view-component=""true"" class=""octicon octicon-check js-clipboard-check-icon color-fg-success d-none"">",TRUE
"    <path d=""M13.78 4.22a.75.75 0 0 1 0 1.06l-7.25 7.25a.75.75 0 0 1-1.06 0L2.22 9.28a.751.751 0 0 1 .018-1.042.751.751 0 0 1 1.042-.018L6 10.94l6.72-6.72a.75.75 0 0 1 1.06 0Z""></path>",TRUE
</svg>,TRUE
    </clipboard-copy>,TRUE
  </div>,TRUE
</template>,TRUE
,TRUE
,TRUE
,TRUE
,TRUE
    </div>,TRUE
,TRUE
"    <div id=""js-global-screen-reader-notice"" class=""sr-only mt-n1"" aria-live=""polite"" aria-atomic=""true"" ></div>",TRUE
"    <div id=""js-global-screen-reader-notice-assertive"" class=""sr-only mt-n1"" aria-live=""assertive"" aria-atomic=""true""></div>",TRUE
  </body>,TRUE
</html>,TRUE
,TRUE
