target_url,source_list_usagov_clicks
cbexpress.acf.hhs.gov,TRUE
cbi.colorado.gov,TRUE
cbits.nws.noaa.gov,TRUE
cbpcomplaints.cbp.gov,TRUE
cbpone.cbp.dhs.gov,TRUE
cbwofs.nssl.noaa.gov,TRUE
cca.hawaii.gov,TRUE
ccag.ca.gov,TRUE
ccb.gov,TRUE
cccasper.cc.nih.gov,TRUE
cccbdb.nist.gov,TRUE
ccdi.cancer.gov,TRUE
cchcs.ca.gov,TRUE
cci.colorado.gov,TRUE
ccmc.gsfc.nasa.gov,TRUE
ccpe.nebraska.gov,TRUE
ccr.cancer.gov,TRUE
ccr.fairfaxcounty.gov,TRUE
ccracommunity.va.gov,TRUE
ccrhb.od.nih.gov,TRUE
ccrisktool.cancer.gov,TRUE
ccrod.cancer.gov,TRUE
ccrsstg-acquia.nysed.gov,TRUE
cd.usembassy.gov,TRUE
cdas.cancer.gov,TRUE
cdaweb.gsfc.nasa.gov,TRUE
cdc.pr.gov,TRUE
cddis.nasa.gov,TRUE
cde.nida.nih.gov,TRUE
cde.nlm.nih.gov,TRUE
cde.ucr.cjis.gov,TRUE
cdhc.noaa.gov,TRUE
cdhe.colorado.gov,TRUE
cdhh.ri.gov,TRUE
cdhs.colorado.gov,TRUE
cdiapps.insurance.ca.gov,TRUE
cdicloud.insurance.ca.gov,TRUE
cdle.colorado.gov,TRUE
cdm.fly.faa.gov,TRUE
cdn.ca9.uscourts.gov,TRUE
cdn.coastalscience.noaa.gov,TRUE
cdn.education.ne.gov,TRUE
cdn.grantcountywa.gov,TRUE
cdn.ioos.noaa.gov,TRUE
cdn.lanl.gov,TRUE
cdn.toledo.oh.gov,TRUE
cdoc.colorado.gov,TRUE
cdola.colorado.gov,TRUE
cdp.cancer.gov,TRUE
cdp.dhs.gov,TRUE
cdphe.colorado.gov,TRUE
cdr.ffiec.gov,TRUE
cdrns.nih.gov,TRUE
cds.ahrq.gov,TRUE
cdss.ca.gov,TRUE
cdt.ca.gov,TRUE
ce.suffolkcountyny.gov,TRUE
ceac.state.gov,TRUE
ceal.nih.gov,TRUE
cearun.grc.nasa.gov,TRUE
cebs.niehs.nih.gov,TRUE
ced.ky.gov,TRUE
celebrating200years.noaa.gov,TRUE
cem.va.gov,TRUE
cems.ams.usda.gov,TRUE
census.hawaii.gov,TRUE
centerline.gov,TRUE
ceq.doe.gov,TRUE
ceqanet.opr.ca.gov,TRUE
cert.mobilelinc.icam.usda.gov,TRUE
certeopf.opm.gov,TRUE
certificate.seafoodinspection.nmfs.noaa.gov,TRUE
certify.sba.gov,TRUE
cescodigital.dtop.pr.gov,TRUE
cetsound.noaa.gov,TRUE
cf.usembassy.gov,TRUE
cfb.mn.gov,TRUE
cfccharities.opm.gov,TRUE
cfcgiving.opm.gov,TRUE
cfm.va.gov,TRUE
cfmedicine.nlm.nih.gov,TRUE
cfpub.epa.gov,TRUE
cfreports.elections.virginia.gov,TRUE
cfs.ncep.noaa.gov,TRUE
cfsa.dc.gov,TRUE
cg.sc.gov,TRUE
cg.usembassy.gov,TRUE
cga.ct.gov,TRUE
cgru.usda.gov,TRUE
ch.usembassy.gov,TRUE
cha.house.gov,TRUE
chandlerazpd.gov,TRUE
channelislands.noaa.gov,TRUE
chap.baltimorecity.gov,TRUE
chap.clarkcountynv.gov,TRUE
charitable.ohioago.gov,TRUE
chart.maryland.gov,TRUE
charts.noaa.gov,TRUE
chat.mymedicare.gov,TRUE
chathamtownship-nj.gov,TRUE
chattanooga.gov,TRUE
chavez.cde.ca.gov,TRUE
che.sc.gov,TRUE
chemdb.niaid.nih.gov,TRUE
chemm.hhs.gov,TRUE
chemm.nlm.nih.gov,TRUE
chemungtownshipil.gov,TRUE
chemview.epa.gov,TRUE
chester-ny.gov,TRUE
chicopeema.gov,TRUE
childcare.gov,TRUE
childcare.lacounty.gov,TRUE
childcareta.acf.hhs.gov,TRUE
childsupport.alacourt.gov,TRUE
childsupport.ca.gov,TRUE
childsupport.dhs.nd.gov,TRUE
childsupport.georgia.gov,TRUE
childsupport.illinois.gov,TRUE
childsupport.ny.gov,TRUE
childsupport.ohio.gov,TRUE
chirp.isp.illinois.gov,TRUE
choose.va.gov,TRUE
choosework.ssa.gov,TRUE
chrissmith.house.gov,TRUE
chroniclingamerica.loc.gov,TRUE
chs.coast.noaa.gov,TRUE
chuygarcia.house.gov,TRUE
ci.noaa.gov,TRUE
ci.usembassy.gov,TRUE
ciac.colorado.gov,TRUE
ciao.fs2c.usda.gov,TRUE
ciencia.nasa.gov,TRUE
cig.sc.egov.usda.gov,TRUE
cimc.epa.gov,TRUE
circuitclerk.lakecountyil.gov,TRUE
circuitclerk.nashville.gov,TRUE
circuitdata.shelbycountytn.gov,TRUE
circulatingnow.nlm.nih.gov,TRUE
cistar.ninds.nih.gov,TRUE
citizen-dj.labs.loc.gov,TRUE
city.brla.gov,TRUE
city.milwaukee.gov,TRUE
cityattorney.lacity.gov,TRUE
citycouncil.atlantaga.gov,TRUE
cityjobs.nyc.gov,TRUE
cityofclintoniowa.gov,TRUE
cityofmarion.in.gov,TRUE
cityofpalmdaleca.gov,TRUE
cityofrochester.gov,TRUE
cityofspoonerwi.gov,TRUE
cityprod.virginiabeach.gov,TRUE
civ.ohio.gov,TRUE
civics.archives.gov,TRUE
civilcourtdata.lsc.gov,TRUE
civilrights.justice.gov,TRUE
civilservice.louisiana.gov,TRUE
cjadweb.tdcj.texas.gov,TRUE
cjc.ny.gov,TRUE
cjcc.georgia.gov,TRUE
cjdt.dc.gov,TRUE
cjp.ca.gov,TRUE
cjtc.wa.gov,TRUE
cl.usembassy.gov,TRUE
claibornecountytn.gov,TRUE
claims.nevadaunclaimedproperty.gov,TRUE
claims.wvlegislature.gov,TRUE
clark.wa.gov,TRUE
clarke.house.gov,TRUE
classic.clinicaltrials.gov,TRUE
classification.nlm.nih.gov,TRUE
claycountymn.gov,TRUE
claytonca.gov,TRUE
cldp.doc.gov,TRUE
cleancities.energy.gov,TRUE
clear.dol.gov,TRUE
clearinghouse.fmcsa.dot.gov,TRUE
cleaver.house.gov,TRUE
clerk.clarkcountynv.gov,TRUE
clerk.house.gov,TRUE
clerk.kanecountyil.gov,TRUE
clerkofcourt.maricopa.gov,TRUE
clermontcountyohio.gov,TRUE
clevelandohio.gov,TRUE
clients.ohiosbdc.ohio.gov,TRUE
climate.colorado.gov,TRUE
climate.nasa.gov,TRUE
climate.noaa.gov,TRUE
climate.ok.gov,TRUE
climateassessment.ca.gov,TRUE
climatechange.vermont.gov,TRUE
climatehubs.usda.gov,TRUE
climatekids.nasa.gov,TRUE
climatemodeling.science.energy.gov,TRUE
climateresilience.ca.gov,TRUE
clinchcountyga.gov,TRUE
cline.house.gov,TRUE
clinicalcenter.nih.gov,TRUE
clinicalinfo.hiv-test.od.nih.gov,TRUE
clinicalinfo.hiv.gov,TRUE
clinicalstudies.info.nih.gov,TRUE
clinicaltables.nlm.nih.gov,TRUE
clinicaltrials.gov,TRUE
clinregs.niaid.nih.gov,TRUE
clintonco.illinois.gov,TRUE
clintonwhitehouse1.archives.gov,TRUE
clintonwhitehouse2.archives.gov,TRUE
clintonwhitehouse3.archives.gov,TRUE
clintonwhitehouse4.archives.gov,TRUE
clintonwhitehouse5.archives.gov,TRUE
clintonwhitehouse6.archives.gov,TRUE
closedbanks.fdic.gov,TRUE
cloud.cio.gov,TRUE
cloud.gov,TRUE
cloud.mail.energystar.gov,TRUE
cloud.nih.gov,TRUE
cloud1.arc.nasa.gov,TRUE
cloudgisapps.bonnercountyid.gov,TRUE
clyburn.house.gov,TRUE
clyde.house.gov,TRUE
cm.usembassy.gov,TRUE
cma.sc.gov,TRUE
cmadmin.energystar.gov,TRUE
cmerwebmap.cr.usgs.gov,TRUE
cmgds.marine.usgs.gov,TRUE
cmls.gsa.gov,TRUE
cmn-meetings.nimh.nih.gov,TRUE
cmr.earthdata.nasa.gov,TRUE
cms.agr.wa.gov,TRUE
cms.bts.dot.gov,TRUE
cms.bts.gov,TRUE
cms.fms.usda.gov,TRUE
cms.illinois.gov,TRUE
cms.leoncountyfl.gov,TRUE
cmsnationaltrainingprogram.cms.gov,TRUE
cnap.nhlbi.nih.gov,TRUE
cneos.jpl.nasa.gov,TRUE
cnrfc.noaa.gov,TRUE
co-ops.nos.noaa.gov,TRUE
co.colorado.gov,TRUE
co.usembassy.gov,TRUE
co.water.usgs.gov,TRUE
coaa.usps.gov,TRUE
coag.gov,TRUE
coast.noaa.gov,TRUE
coastaloceanmodels.noaa.gov,TRUE
coastalscience.noaa.gov,TRUE
coastwatch.glerl.noaa.gov,TRUE
coastwatch.noaa.gov,TRUE
coastwatch.pfeg.noaa.gov,TRUE
coastwatch.star.nesdis.noaa.gov,TRUE
cob.sbcounty.gov,TRUE
cocatalog.loc.gov,TRUE
cod.ed.gov,TRUE
coda18.gov,TRUE
code.dccouncil.gov,TRUE
code.mecknc.gov,TRUE
code.wvlegislature.gov,TRUE
code200-external.gsfc.nasa.gov,TRUE
codes.nws.noaa.gov,TRUE
codes.ohio.gov,TRUE
codis.fbi.gov,TRUE
coe.gsa.gov,TRUE
coepes.nih.gov,TRUE
cogancollection.nei.nih.gov,TRUE
cohen.house.gov,TRUE
collections.awsprod.nlm.nih.gov,TRUE
collections.nlm.nih.gov,TRUE
collegecost.ed.gov,TRUE
collegescorecard.ed.gov,TRUE
collins.house.gov,TRUE
coloradosprings.gov,TRUE
columbiasc.gov,TRUE
com.ohio.gov,TRUE
combomatch.nci.nih.gov,TRUE
comdev.amarillo.gov,TRUE
comdev.mt.gov,TRUE
comer.house.gov,TRUE
comm.surpriseaz.gov,TRUE
commdocs.house.gov,TRUE
comments.cftc.gov,TRUE
commerce.maryland.gov,TRUE
common.usembassy.gov,TRUE
commondataelements.ninds.nih.gov,TRUE
commonfund.nih.gov,TRUE
commonhelp.virginia.gov,TRUE
commons.era.nih.gov,TRUE
commons.lbl.gov,TRUE
commonwealthcalendar.virginia.gov,TRUE
community.fema.gov,TRUE
community.lincs.ed.gov,TRUE
communityinvestment.lacity.gov,TRUE
commuter.ors.od.nih.gov,TRUE
companysearch.myfloridacfo.gov,TRUE
compass.dnr.maryland.gov,TRUE
compass.wsac.wa.gov,TRUE
complaint.ic3.gov,TRUE
compsysbio.ornl.gov,TRUE
comptroller.alabama.gov,TRUE
comptroller.defense.gov,TRUE
comptroller.nyc.gov,TRUE
comptroller.texas.gov,TRUE
comptroller.tn.gov,TRUE
computersforlearning.gov,TRUE
concealedcarry.doj.wi.gov,TRUE
concordma.gov,TRUE
concordnc.gov,TRUE
concur.treasury.gov,TRUE
confocal.ccr.cancer.gov,TRUE
congress.gov,TRUE
connect.ncdot.gov,TRUE
connect.niehs.nih.gov,TRUE
connect.sba.gov,TRUE
connect.usa.gov,TRUE
connectedcare.va.gov,TRUE
connector.hrsa.gov,TRUE
constitution.congress.gov,TRUE
consumer.ftc.gov,TRUE
consumer.georgia.gov,TRUE
consumer.gov,TRUE
consumer.sc.gov,TRUE
consumer.sd.gov,TRUE
consumercomplaints.fcc.gov,TRUE
consumered.georgia.gov,TRUE
consumerprotection.oregon.gov,TRUE
consumidor.ftc.gov,TRUE
consumidor.gov,TRUE
content-drupal.climate.gov,TRUE
content.buoybay.noaa.gov,TRUE
contracts.hhs.texas.gov,TRUE
contracts.monroecounty.gov,TRUE
contracts.ornl.gov,TRUE
controller.admin.ri.gov,TRUE
conventions.senate.gov,TRUE
cops.usdoj.gov,TRUE
copyright.gov,TRUE
cor.gsfc.nasa.gov,TRUE
cor1.gsfc.nasa.gov,TRUE
coral.aoml.noaa.gov,TRUE
coralreef.gov,TRUE
coralreef.noaa.gov,TRUE
coralreefwatch.noaa.gov,TRUE
cordellbank.noaa.gov,TRUE
corningar.gov,TRUE
coronavirus.dc.gov,TRUE
coronavirus.delaware.gov,TRUE
coronavirus.health.ny.gov,TRUE
coronavirus.illinois.gov,TRUE
corp.delaware.gov,TRUE
corp.sos.ms.gov,TRUE
corplaw.delaware.gov,TRUE
corponline.dcra.dc.gov,TRUE
corporateapps.gsa.gov,TRUE
corporateservices.noaa.gov,TRUE
corporations.utah.gov,TRUE
corrections.az.gov,TRUE
corrections.ky.gov,TRUE
corrections.navajo-nsn.gov,TRUE
corrections.nebraska.gov,TRUE
corrections.utah.gov,TRUE
cosmology.lbl.gov,TRUE
costa.house.gov,TRUE
cottonwoodaz.gov,TRUE
council.legislature.mi.gov,TRUE
council.nyc.gov,TRUE
councildistrict1.lacity.gov,TRUE
county.milwaukee.gov,TRUE
countyclerk.traviscountytx.gov,TRUE
courses.ntc.doe.gov,TRUE
courtapps.in.gov,TRUE
courtinfo.ca.gov,TRUE
courtminutes.maricopa.gov,TRUE
courtnewsohio.gov,TRUE
courtney.house.gov,TRUE
courts.ca.gov,TRUE
courts.delaware.gov,TRUE
courts.ms.gov,TRUE
courts.mt.gov,TRUE
courts.phila.gov,TRUE
courts.virginiabeach.gov,TRUE
courts.yavapaiaz.gov,TRUE
covid.cdc.gov,TRUE
covid19.ca.gov,TRUE
covid19.census.gov,TRUE
covid19.ncdhhs.gov,TRUE
covid19.nih.gov,TRUE
covid19.nj.gov,TRUE
covid19.sanantonio.gov,TRUE
covid19community.nih.gov,TRUE
covidblog.oregon.gov,TRUE
cp4.harriscountytx.gov,TRUE
cpars.gov,TRUE
cpdes.sc.egov.usda.gov,TRUE
cpe.ky.gov,TRUE
cpfp.cancer.gov,TRUE
cpo.noaa.gov,TRUE
cptr.ccr.cancer.gov,TRUE
cr.usembassy.gov,TRUE
cra.cdc.gov,TRUE
craigheadcountyar.gov,TRUE
crane.house.gov,TRUE
crane.texas.gov,TRUE
crashstats.nhtsa.dot.gov,TRUE
crawfordcountyohioboe.gov,TRUE
crd.lbl.gov,TRUE
crdc.ed.gov,TRUE
creek.atdd.noaa.gov,TRUE
crimesolutions.ojp.gov,TRUE
croms.nia.nih.gov,TRUE
crow.house.gov,TRUE
crs.od.nih.gov,TRUE
crsreports.congress.gov,TRUE
cryo.gsfc.nasa.gov,TRUE
cs-upload.mdhs.ms.gov,TRUE
cs.lbl.gov,TRUE
cs.monroecounty.gov,TRUE
csa.fmcsa.dot.gov,TRUE
csapp.fdacs.gov,TRUE
csd.harriscountytx.gov,TRUE
csdb-ndcac.fbi.gov,TRUE
csdb.colorado.gov,TRUE
csl.noaa.gov,TRUE
cslb.ca.gov,TRUE
csr.sc.egov.usda.gov,TRUE
csrc.nist.gov,TRUE
cte.idaho.gov,TRUE
ctep.cancer.gov,TRUE
ctip.defense.gov,TRUE
ctsa.ncats.nih.gov,TRUE
cu.usembassy.gov,TRUE
cuiab.ca.gov,TRUE
cumberland.adamscountypa.gov,TRUE
curator.jsc.nasa.gov,TRUE
currituckcountync.gov,TRUE
curtis.house.gov,TRUE
customerservices.courts.wa.gov,TRUE
cuyahogacounty.gov,TRUE
cv.usembassy.gov,TRUE
cvportal.colliercountyfl.gov,TRUE
cw.usconsulate.gov,TRUE
cwc.ca.gov,TRUE
cwcgom.aoml.noaa.gov,TRUE
cwdb.ca.gov,TRUE
cwoutcomes.acf.hhs.gov,TRUE
cwwp2.dot.ca.gov,TRUE
cy.usembassy.gov,TRUE
cyber.ohio.gov,TRUE
cyberfire.energy.gov,TRUE
cyote.inl.gov,TRUE
cytosig.ccr.cancer.gov,TRUE
cz.usembassy.gov,TRUE
da.lacounty.gov,TRUE
da.sonomacounty.ca.gov,TRUE
daac.ornl.gov,TRUE
dacowits.defense.gov,TRUE
daidslearningportal.niaid.nih.gov,TRUE
dailymed-us-east-1.awsprod.nlm.nih.gov,TRUE
dailymed.awsprod.nlm.nih.gov,TRUE
dailymed.nlm.nih.gov,TRUE
dallas.alacourt.gov,TRUE
dallas.gov,TRUE
dam-fns.usda.gov,TRUE
dam.defense.gov,TRUE
dankildee.house.gov,TRUE
darrp.noaa.gov,TRUE
das.iowa.gov,TRUE
das.nebraska.gov,TRUE
das.ohio.gov,TRUE
dasapps.ohio.gov,TRUE
dash.nichd.nih.gov,TRUE
dashboard.ed.gov,TRUE
dashboard.ncleg.gov,TRUE
dashboard.waterdata.usgs.gov,TRUE
dat.maryland.gov,TRUE
data-openjustice.doj.ca.gov,TRUE
data.austintexas.gov,TRUE
data.baltimorecity.gov,TRUE
data.bayareametro.gov,TRUE
data.bsee.gov,TRUE
data.bts.gov,TRUE
data.ca.gov,TRUE
data.cdc.gov,TRUE
data.census.gov,TRUE
data.charlottenc.gov,TRUE
data.cms.gov,TRUE
data.commerce.gov,TRUE
data.defense.gov,TRUE
data.delaware.gov,TRUE
data.energystar.gov,TRUE
data.ers.usda.gov,TRUE
data.everettwa.gov,TRUE
data.financialresearch.gov,TRUE
data.fortworthtexas.gov,TRUE
data.fs.usda.gov,TRUE
data.gov,TRUE
data.houstontx.gov,TRUE
data.hrsa.gov,TRUE
data.iowaagriculture.gov,TRUE
data.lhncbc.nlm.nih.gov,TRUE
data.milwaukee.gov,TRUE
data.mo.gov,TRUE
data.nal.usda.gov,TRUE
data.nasa.gov,TRUE
data.nashville.gov,TRUE
data.nass.usda.gov,TRUE
data.ngdc.noaa.gov,TRUE
data.noaa.gov,TRUE
data.nysed.gov,TRUE
data.ojp.usdoj.gov,TRUE
data.pmel.noaa.gov,TRUE
data.providenceri.gov,TRUE
data.sba.gov,TRUE
data.sonomacounty.ca.gov,TRUE
data.texas.gov,TRUE
data.transportation.gov,TRUE
data.treasury.ri.gov,TRUE
data.wa.gov,TRUE
datacenters.lbl.gov,TRUE
datacommons.cancer.gov,TRUE
datadashboard.fda.gov,TRUE
datadiscovery.nlm.nih.gov,TRUE
datadriven.nola.gov,TRUE
datagateway.nrcs.usda.gov,TRUE
datahub.transportation.gov,TRUE
dataintheclassroom.noaa.gov,TRUE
datascience.cancer.gov,TRUE
datascience.nih.gov,TRUE
datashare.nida.nih.gov,TRUE
dataweb.usitc.gov,TRUE
datcp.wi.gov,TRUE
datos.pr.gov,TRUE
david.flhsmv.gov,TRUE
dbb.defense.gov,TRUE
dbedt.hawaii.gov,TRUE
dbf.georgia.gov,TRUE
dbhdd.georgia.gov,TRUE
dbhdid.ky.gov,TRUE
dbhds.virginia.gov,TRUE
dbm.maryland.gov,TRUE
dbr.ri.gov,TRUE
dc.gov,TRUE
dc.statelibrary.sc.gov,TRUE
dca.ca.gov,TRUE
dcba.lacounty.gov,TRUE
dccouncil.gov,TRUE
dced.pa.gov,TRUE
dceg.cancer.gov,TRUE
dceo.illinois.gov,TRUE
dcf.wisconsin.gov,TRUE
dcfs.illinois.gov,TRUE
dcfs.la.gov,TRUE
dcfs.louisiana.gov,TRUE
dcfs.nv.gov,TRUE
dcfs.utah.gov,TRUE
dcfsonlinereporting.dcfs.illinois.gov,TRUE
dch.georgia.gov,TRUE
dchealth.dc.gov,TRUE
dchr.dc.gov,TRUE
dcin.ncsbi.gov,TRUE
dcips.defense.gov,TRUE
dcj.colorado.gov,TRUE
dcp.psc.gov,TRUE
dcp.virginia.gov,TRUE
dcps.dc.gov,TRUE
dcr.wv.gov,TRUE
dcs-inmatesearch.ne.gov,TRUE
dcs.az.gov,TRUE
dcs.georgia.gov,TRUE
dcs1.noaa.gov,TRUE
dcs2.noaa.gov,TRUE
dcso.nashville.gov,TRUE
dctd.cancer.gov,TRUE
ddc.wv.gov,TRUE
ddot.dc.gov,TRUE
dds.dc.gov,TRUE
dds.georgia.gov,TRUE
de.usalearning.gov,TRUE
de.usembassy.gov,TRUE
deadiversion.usdoj.gov,TRUE
deainfo.nci.nih.gov,TRUE
dean.house.gov,TRUE
dec.alaska.gov,TRUE
dec.ny.gov,TRUE
dec.vermont.gov,TRUE
declassification.blogs.archives.gov,TRUE
ded.mo.gov,TRUE
deeds.mecknc.gov,TRUE
deepseacoraldata.noaa.gov,TRUE
delauro.house.gov,TRUE
delaware.gov,TRUE
delcode.delaware.gov,TRUE
deldot.gov,TRUE
dellweb.bfa.nsf.gov,TRUE
deltacouncil.ca.gov,TRUE
dem.ri.gov,TRUE
dema.az.gov,TRUE
demo.pra.digital.gov,TRUE
democraticcloakroom.house.gov,TRUE
democraticleader.house.gov,TRUE
democraticwhip.house.gov,TRUE
democrats-appropriations.house.gov,TRUE
democrats-budget.house.gov,TRUE
democrats-edworkforce.house.gov,TRUE
democrats-energycommerce.house.gov,TRUE
democrats-financialservices.house.gov,TRUE
democrats-foreignaffairs.house.gov,TRUE
democrats-homeland.house.gov,TRUE
democrats-intelligence.house.gov,TRUE
democrats-judiciary.house.gov,TRUE
democrats-naturalresources.house.gov,TRUE
democrats-veterans.house.gov,TRUE
democrats-waysandmeans.house.gov,TRUE
democrats.senate.ca.gov,TRUE
demographics.texas.gov,TRUE
demystifyingmedicine.od.nih.gov,TRUE
dental.dhcs.ca.gov,TRUE
dental.nv.gov,TRUE
dental.ohio.gov,TRUE
dentalboard.az.gov,TRUE
dentistry.ky.gov,TRUE
dep.nj.gov,TRUE
dep.wv.gov,TRUE
department.va.gov,TRUE
deq.mt.gov,TRUE
deq.utah.gov,TRUE
des.az.gov,TRUE
des.sc.gov,TRUE
des.wa.gov,TRUE
desarrollo.pr.gov,TRUE
descanso.jpl.nasa.gov,TRUE
dese.ade.arkansas.gov,TRUE
dese.mo.gov,TRUE
design.chicago.gov,TRUE
design.va.gov,TRUE
designee.faa.gov,TRUE
designsystem.digital.gov,TRUE
destination.faa.gov,TRUE
detr.nv.gov,TRUE
detroitmi.gov,TRUE
dev-my.faa.gov,TRUE
dev.coastalscience.noaa.gov,TRUE
dev.coloradosprings.gov,TRUE
dev.deadiversion.usdoj.gov,TRUE
dev.nesdis.noaa.gov,TRUE
developer.cms.gov,TRUE
developer.dol.gov,TRUE
developer.va.gov,TRUE
developers.login.gov,TRUE
development.msha.gov,TRUE
development.ohio.gov,TRUE
devgis.charttools.noaa.gov,TRUE
devtestdomain.nih.gov,TRUE
devtestdomain2.nih.gov,TRUE
devtestdomain3.nih.gov,TRUE
dew.sc.gov,TRUE
dfcs.georgia.gov,TRUE
dfi.wa.gov,TRUE
dfi.wi.gov,TRUE
dfm.alabama.gov,TRUE
dfpi.ca.gov,TRUE
dfr.oregon.gov,TRUE
dfr.vermont.gov,TRUE
dfs.dc.gov,TRUE
dfs.ny.gov,TRUE
dfs.virginia.gov,TRUE
dfs.wyo.gov,TRUE
dggs.alaska.gov,TRUE
dgs.maryland.gov,TRUE
dha.usajobs.gov,TRUE
dhcd.baltimorecity.gov,TRUE
dhcd.dc.gov,TRUE
dhcd.maryland.gov,TRUE
dhcd.virginia.gov,TRUE
dhcf.dc.gov,TRUE
dhcfp.nv.gov,TRUE
dhhl81.hawaii.gov,TRUE
dhhpathways.georgia.gov,TRUE
dhhr.wv.gov,TRUE
dhhs.michigan.gov,TRUE
dhhs.ne.gov,TRUE
dhhs.nv.gov,TRUE
dhr.alabama.gov,TRUE
dhr.delaware.gov,TRUE
dhr.illinois.gov,TRUE
dhr.ny.gov,TRUE
dhrd.hawaii.gov,TRUE
dhs.dc.gov,TRUE
dhs.georgia.gov,TRUE
dhs.illinois.gov,TRUE
dhs.lacounty.gov,TRUE
dhs.maryland.gov,TRUE
dhs.ri.gov,TRUE
dhs.saccounty.gov,TRUE
dhs.utah.gov,TRUE
dhsconnect.phila.gov,TRUE
dhscs.usajobs.gov,TRUE
dhss.delaware.gov,TRUE
di.nv.gov,TRUE
diabetes.niddk.nih.gov,TRUE
dial.iowa.gov,TRUE
dids.nv.gov,TRUE
dietarysupplementdatabase.usda.nih.gov,TRUE
dietassessmentprimer.cancer.gov,TRUE
difi.az.gov,TRUE
digestive.niddk.nih.gov,TRUE
dighton-ma.gov,TRUE
digirepo.nlm.nih.gov,TRUE
digirepo.wip.nlm.nih.gov,TRUE
digital-c.mdl.nws.noaa.gov,TRUE
digital.ahrq.gov,TRUE
digital.ct.gov,TRUE
digital.fl.gov,TRUE
digital.gov,TRUE
digital.library.in.gov,TRUE
digital.mdl.nws.noaa.gov,TRUE
digital.ncdcr.gov,TRUE
digital.va.gov,TRUE
digital.weather.gov,TRUE
digitalheritage.arkansas.gov,TRUE
digitalmedia.fws.gov,TRUE
digitalmedia.hhs.gov,TRUE
digitalprairie.ok.gov,TRUE
digitalprf.house.gov,TRUE
digitop.nal.usda.gov,TRUE
diplomacy.state.gov,TRUE
dir.ca.gov,TRUE
dir.nhlbi.nih.gov,TRUE
dir.texas.gov,TRUE
direct.usagm.gov,TRUE
directfile.irs.gov,TRUE
directives.nnsa.doe.gov,TRUE
directives.sc.egov.usda.gov,TRUE
directorsawards.hr.nih.gov,TRUE
directorsblog.nih.gov,TRUE
directory.house.gov,TRUE
directory.kingcounty.gov,TRUE
directory.mt.gov,TRUE
directory.psc.gov,TRUE
dis.ors.od.nih.gov,TRUE
disability.mo.gov,TRUE
disasterloanassistance.sba.gov,TRUE
disb.dc.gov,TRUE
disclosures-clerk.house.gov,TRUE
discover.lanl.gov,TRUE
discover.nci.nih.gov,TRUE
discovery.larc.nasa.gov,TRUE
discovery.roundrocktexas.gov,TRUE
discuss.afni.nimh.nih.gov,TRUE
disposal.gsa.gov,TRUE
distribution.charts.noaa.gov,TRUE
dive.utah.gov,TRUE
diversity.defense.gov,TRUE
diversity.house.gov,TRUE
diversity.lbl.gov,TRUE
diversity.nih.gov,TRUE
dj.usembassy.gov,TRUE
djj.georgia.gov,TRUE
dk.usembassy.gov,TRUE
dlcp.dc.gov,TRUE
dlhwc.dol.gov,TRUE
dlm.guam.gov,TRUE
dlmf.nist.gov,TRUE
dlnr.hawaii.gov,TRUE
dlr.sd.gov,TRUE
dlrenewal.ky.gov,TRUE
dlt.ri.gov,TRUE
dmh.lacounty.gov,TRUE
dmh.mo.gov,TRUE
dmhc.ca.gov,TRUE
dmhhs.dc.gov,TRUE
dmna.ny.gov,TRUE
dms.psc.sc.gov,TRUE
dms.sc.egov.usda.gov,TRUE
dmv.colorado.gov,TRUE
dmv.dc.gov,TRUE
dmv.de.gov,TRUE
dmv.nebraska.gov,TRUE
dmv.nv.gov,TRUE
dmv.ny.gov,TRUE
dmv.ri.gov,TRUE
dmv.vermont.gov,TRUE
dmvonline.itd.idaho.gov,TRUE
dnr.alaska.gov,TRUE
dnr.illinois.gov,TRUE
dnr.maryland.gov,TRUE
dnr.mn.gov,TRUE
dnr.mo.gov,TRUE
dnr.wisconsin.gov,TRUE
dnrc.mt.gov,TRUE
dnrhistoric.illinois.gov,TRUE
do.usembassy.gov,TRUE
doa.az.gov,TRUE
doa.guam.gov,TRUE
doa.wi.gov,TRUE
doas.ga.gov,TRUE
dob.dc.gov,TRUE
doc-search.iowa.gov,TRUE
doc.alabama.gov,TRUE
doc.arkansas.gov,TRUE
doc.dc.gov,TRUE
doc.delaware.gov,TRUE
doc.iowa.gov,TRUE
doc.louisiana.gov,TRUE
doc.mo.gov,TRUE
doc.nv.gov,TRUE
doc.ri.gov,TRUE
doc.sc.gov,TRUE
doc.vermont.gov,TRUE
doc.wa.gov,TRUE
doc.wi.gov,TRUE
doccs.ny.gov,TRUE
docquery.fec.gov,TRUE
docs.casscountynd.gov,TRUE
docs.cpuc.ca.gov,TRUE
docs.fcc.gov,TRUE
docs.gdc.cancer.gov,TRUE
docs.house.gov,TRUE
docs.legis.wisconsin.gov,TRUE
docs.nersc.gov,TRUE
docs.pr.gov,TRUE
docs.sandiego.gov,TRUE
docs.sos.ri.gov,TRUE
docserver.gesdisc.eosdis.nasa.gov,TRUE
documentation.uts.nlm.nih.gov,TRUE
documents.coastal.ca.gov,TRUE
documents.deq.utah.gov,TRUE
documents.dps.ny.gov,TRUE
documents.takomaparkmd.gov,TRUE
dod.defense.gov,TRUE
dod.hawaii.gov,TRUE
dod.usajobs.gov,TRUE
